name,latitude,longitude,type,color
TRT566,1.94605,99.01294,PADANG SIDEMPUAN,warning
TRT569,1.88148,99.05362,PADANG SIDEMPUAN,warning
TRT571,1.71267,99.15623,PADANG SIDEMPUAN,warning
TRT573,2.125,98.827,PADANG SIDEMPUAN,warning
TRT575,1.846079,99.078385,PADANG SIDEMPUAN,warning
TRT576,1.78917,99.09818,PADANG SIDEMPUAN,warning
TRT577,1.98184,99.00074,PADANG SIDEMPUAN,warning
TRT581,1.66953,99.1675,PADANG SIDEMPUAN,warning
TRT583,1.98505,99.1794,PADANG SIDEMPUAN,warning
TRT584,2.02989,98.965,PADANG SIDEMPUAN,warning
TRT585,2.22382,98.9825,PADANG SIDEMPUAN,warning
TRT611,1.97005,99.08668,PADANG SIDEMPUAN,warning
TRT621,1.96473,99.14693,PADANG SIDEMPUAN,warning
TRT639,1.96448,99.00446,PADANG SIDEMPUAN,warning
TRT640,2.00262,98.99298,PADANG SIDEMPUAN,warning
TRT668,2.1224676,98.950242,PADANG SIDEMPUAN,warning
TRT669,2.25168,99.00048,PADANG SIDEMPUAN,warning
TRT670,2.03309,99.06299,PADANG SIDEMPUAN,warning
TRT671,2.02152,98.96146,PADANG SIDEMPUAN,warning
TRT717,2.13579,98.96608,PADANG SIDEMPUAN,warning
TRT752,2.33586,98.9048,PADANG SIDEMPUAN,warning
TRT756,2.11516,98.98291,PADANG SIDEMPUAN,warning
TRT760,2.01183,99.26299,PADANG SIDEMPUAN,warning
TRT762,2.153,98.99588,PADANG SIDEMPUAN,warning
TRT764,1.78828,99.07527,PADANG SIDEMPUAN,warning
TRT783,1.78319,99.11611,PADANG SIDEMPUAN,warning
TRT876,2.1289,98.87027,PADANG SIDEMPUAN,warning
TRT879,2.01052,98.96752,PADANG SIDEMPUAN,warning
TRT880,2.04152,98.9553,PADANG SIDEMPUAN,warning
TRT885,1.997038,99.104094,PADANG SIDEMPUAN,warning
TRT886,2.19972,98.93643,PADANG SIDEMPUAN,warning
TRT887,1.71962,99.12773,PADANG SIDEMPUAN,warning
TRT889,1.95584,99.19851,PADANG SIDEMPUAN,warning
TRT890,2.1973,98.87098,PADANG SIDEMPUAN,warning
TRT891,1.8497,99.33144,PADANG SIDEMPUAN,warning
TRT892,2.2219,98.96931,PADANG SIDEMPUAN,warning
TRT900,2.1041,98.95108,PADANG SIDEMPUAN,warning
TRT906,2.11184,99.08955,PADANG SIDEMPUAN,warning
TRT907,2.0298,99.3633,PADANG SIDEMPUAN,warning
TRT913,2.19608,98.89986,PADANG SIDEMPUAN,warning
TRT917,2.00999,99.16523,PADANG SIDEMPUAN,warning
TRT930,2.02684,99.18906,PADANG SIDEMPUAN,warning
TRT947,2.063664,99.203246,PADANG SIDEMPUAN,warning
TRT950,1.87223,98.92458,PADANG SIDEMPUAN,warning
TRT953,2.21595,99.08229,PADANG SIDEMPUAN,warning
TRT967,1.90461,99.28832,PADANG SIDEMPUAN,warning
TRT968,2.01619,99.02591,PADANG SIDEMPUAN,warning
TRT969,1.84703,99.04744,PADANG SIDEMPUAN,warning
TRT970,1.93434,98.96582,PADANG SIDEMPUAN,warning
TRT971,1.92999,99.22867,PADANG SIDEMPUAN,warning
TRT972,2.02772778,98.97755,PADANG SIDEMPUAN,warning
TRT973,2.22051,99.00879,PADANG SIDEMPUAN,warning
COA077,1.492949,99.337102,PADANG SIDEMPUAN,warning
KPD001,1.459,98.87635,PADANG SIDEMPUAN,warning
KPD057,1.43156,98.8694,PADANG SIDEMPUAN,warning
KPD061,1.49055,99.02055,PADANG SIDEMPUAN,warning
KPD305,1.50765,99.00078,PADANG SIDEMPUAN,warning
PSP020,1.32691,99.02341,PADANG SIDEMPUAN,warning
PSP067,1.10835,99.4059,PADANG SIDEMPUAN,warning
PSP074,1.25838,99.3688,PADANG SIDEMPUAN,warning
PSP096,1.6123,99.25851,PADANG SIDEMPUAN,warning
PSP210,1.52734,99.1871,PADANG SIDEMPUAN,warning
PSP221,1.45161,98.98766,PADANG SIDEMPUAN,warning
PSP253,1.3791,99.02347,PADANG SIDEMPUAN,warning
PSP354,1.43211,98.9509,PADANG SIDEMPUAN,warning
PSP356,1.4284,98.90938,PADANG SIDEMPUAN,warning
PSP367,1.48885,99.05457,PADANG SIDEMPUAN,warning
PSP375,1.56864,99.30444,PADANG SIDEMPUAN,warning
PSP382,1.64065,99.30786,PADANG SIDEMPUAN,warning
PSP403,1.23322,99.3545,PADANG SIDEMPUAN,warning
PSP412,1.46577,99.31886,PADANG SIDEMPUAN,warning
PSP456,1.41795,99.21808,PADANG SIDEMPUAN,warning
PSP460,1.33773,99.20917,PADANG SIDEMPUAN,warning
PSP470,1.3557,99.19479,PADANG SIDEMPUAN,warning
PSP478,1.24341,99.34608,PADANG SIDEMPUAN,warning
PSP491,1.17112,99.40887,PADANG SIDEMPUAN,warning
PSP496,1.03436,99.4328,PADANG SIDEMPUAN,warning
PSP497,1.4811,99.24753,PADANG SIDEMPUAN,warning
PSP504,1.14943,99.41589,PADANG SIDEMPUAN,warning
PSP507,1.57091,99.27765,PADANG SIDEMPUAN,warning
PSP511,1.45836,99.34016,PADANG SIDEMPUAN,warning
PSP516,1.82823,99.37268,PADANG SIDEMPUAN,warning
PSP518,1.50239,99.32956,PADANG SIDEMPUAN,warning
PSP519,1.44666,99.30422,PADANG SIDEMPUAN,warning
PSP520,1.25409,99.34407,PADANG SIDEMPUAN,warning
PSP524,1.30133,99.20868,PADANG SIDEMPUAN,warning
PSP525,1.69598,99.3242,PADANG SIDEMPUAN,warning
PSP529,1.4948,99.13751,PADANG SIDEMPUAN,warning
PSP541,1.48196,99.1062,PADANG SIDEMPUAN,warning
PSP546,1.43797,99.15896,PADANG SIDEMPUAN,warning
PSP549,1.47744,99.0823,PADANG SIDEMPUAN,warning
PSP554,1.45539,99.06547,PADANG SIDEMPUAN,warning
PSP556,1.18602,99.3941,PADANG SIDEMPUAN,warning
PSP560,1.48372,99.06338,PADANG SIDEMPUAN,warning
PSP572,1.76944,99.30822,PADANG SIDEMPUAN,warning
PSP577,1.48833,99.04266,PADANG SIDEMPUAN,warning
PSP581,1.27579,99.3336,PADANG SIDEMPUAN,warning
PSP585,1.42913,99.3883,PADANG SIDEMPUAN,warning
PSP586,1.4542,99.1317,PADANG SIDEMPUAN,warning
PSP627,1.29919,99.3456,PADANG SIDEMPUAN,warning
PSP686,1.41428,99.06707,PADANG SIDEMPUAN,warning
PSP726,1.78461,99.3497,PADANG SIDEMPUAN,warning
PSP795,1.64747,99.1824,PADANG SIDEMPUAN,warning
PSP796,1.62214,99.2314,PADANG SIDEMPUAN,warning
PSP902,1.29874,99.32253,PADANG SIDEMPUAN,warning
PSP916,1.42801,99.1749,PADANG SIDEMPUAN,warning
PSP925,1.60605,99.28189,PADANG SIDEMPUAN,warning
PSP929,1.41449,99.20118,PADANG SIDEMPUAN,warning
PSP945,1.37593,99.20644,PADANG SIDEMPUAN,warning
PSP948,1.21205,99.36902,PADANG SIDEMPUAN,warning
PSP951,1.06979,99.41598,PADANG SIDEMPUAN,warning
PSP976,1.434,99.226,PADANG SIDEMPUAN,warning
PSP986,1.60297,99.2726,PADANG SIDEMPUAN,warning
PSP989,1.11535,99.4454,PADANG SIDEMPUAN,warning
PSP991,1.5441,99.29128,PADANG SIDEMPUAN,warning
SPK002,1.42913,99.00959,PADANG SIDEMPUAN,warning
SPK003,1.50286,99.22532,PADANG SIDEMPUAN,warning
SPK004,1.51919,99.30062,PADANG SIDEMPUAN,warning
SPK006,1.01491,99.43286,PADANG SIDEMPUAN,warning
SPK007,1.20631,99.38933,PADANG SIDEMPUAN,warning
SPK008,1.3763,99.05904,PADANG SIDEMPUAN,warning
SPK009,1.35612,99.1635,PADANG SIDEMPUAN,warning
SPK010,1.14163,99.43671,PADANG SIDEMPUAN,warning
SPK011,1.5057,99.14843,PADANG SIDEMPUAN,warning
SPK012,1.35897,98.91119,PADANG SIDEMPUAN,warning
SPK015,1.49176,99.28542,PADANG SIDEMPUAN,warning
SPK016,1.49244,99.37881,PADANG SIDEMPUAN,warning
SPK017,1.47484,99.0666,PADANG SIDEMPUAN,warning
SPK019,1.519131,99.06582,PADANG SIDEMPUAN,warning
SPK022,1.37326,99.22286,PADANG SIDEMPUAN,warning
COA042,1.37319,99.28213,PADANG SIDEMPUAN,warning
PSP058,1.3768,99.27125,PADANG SIDEMPUAN,warning
PSP059,1.36291,99.26682,PADANG SIDEMPUAN,warning
PSP072,1.37315,99.26813,PADANG SIDEMPUAN,warning
PSP075,1.37291,99.27195,PADANG SIDEMPUAN,warning
PSP078,1.38203,99.27192,PADANG SIDEMPUAN,warning
PSP095,1.38359,99.2668,PADANG SIDEMPUAN,warning
PSP139,1.37836,99.2709,PADANG SIDEMPUAN,warning
PSP180,1.358741,99.278445,PADANG SIDEMPUAN,warning
PSP289,1.36744,99.27847,PADANG SIDEMPUAN,warning
PSP334,1.37066,99.27005,PADANG SIDEMPUAN,warning
PSP341,1.37587,99.27459,PADANG SIDEMPUAN,warning
PSP342,1.38452,99.27014,PADANG SIDEMPUAN,warning
PSP344,1.38074,99.26832,PADANG SIDEMPUAN,warning
PSP345,1.39124,99.25883,PADANG SIDEMPUAN,warning
PSP357,1.35851,99.32268,PADANG SIDEMPUAN,warning
PSP362,1.36488,99.2614,PADANG SIDEMPUAN,warning
PSP376,1.43093,99.29572,PADANG SIDEMPUAN,warning
PSP397,1.3282,99.32303,PADANG SIDEMPUAN,warning
PSP400,1.38241,99.27422,PADANG SIDEMPUAN,warning
PSP401,1.40647,99.28109,PADANG SIDEMPUAN,warning
PSP410,1.39607,99.26051,PADANG SIDEMPUAN,warning
PSP413,1.44219,99.2694,PADANG SIDEMPUAN,warning
PSP415,1.39972,99.26865,PADANG SIDEMPUAN,warning
PSP417,1.3876,99.26277,PADANG SIDEMPUAN,warning
PSP418,1.35927,99.3018,PADANG SIDEMPUAN,warning
PSP427,1.40075,99.27858,PADANG SIDEMPUAN,warning
PSP449,1.33501,99.33661,PADANG SIDEMPUAN,warning
PSP475,1.33387,99.30289,PADANG SIDEMPUAN,warning
PSP483,1.42634,99.27549,PADANG SIDEMPUAN,warning
PSP498,1.37017,99.29522,PADANG SIDEMPUAN,warning
PSP501,1.32498,99.30427,PADANG SIDEMPUAN,warning
PSP506,1.34714,99.29296,PADANG SIDEMPUAN,warning
PSP508,1.37333,99.3061,PADANG SIDEMPUAN,warning
PSP517,1.4094303,99.226065,PADANG SIDEMPUAN,warning
PSP557,1.37704,99.2811,PADANG SIDEMPUAN,warning
PSP562,1.39572,99.26518,PADANG SIDEMPUAN,warning
PSP563,1.38216,99.26348,PADANG SIDEMPUAN,warning
PSP564,1.36269,99.2822,PADANG SIDEMPUAN,warning
PSP578,1.40096,99.24389,PADANG SIDEMPUAN,warning
PSP588,1.39358,99.25245,PADANG SIDEMPUAN,warning
PSP596,1.34135,99.30098,PADANG SIDEMPUAN,warning
PSP641,1.38868,99.27523,PADANG SIDEMPUAN,warning
PSP646,1.41537,99.28661,PADANG SIDEMPUAN,warning
PSP663,1.370803,99.273384,PADANG SIDEMPUAN,warning
PSP704,1.39822,99.25793,PADANG SIDEMPUAN,warning
PSP707,1.31798,99.3179,PADANG SIDEMPUAN,warning
PSP720,1.3885,99.26614,PADANG SIDEMPUAN,warning
PSP962,1.3562,99.2908,PADANG SIDEMPUAN,warning
PSP977,1.45048,99.2508,PADANG SIDEMPUAN,warning
PSP990,1.403144,99.304294,PADANG SIDEMPUAN,warning
PSP995,1.429162,99.25334,PADANG SIDEMPUAN,warning
COA056,0.29093,99.16649,PADANG SIDEMPUAN,warning
COA058,0.81958,99.56634,PADANG SIDEMPUAN,warning
COA068,0.46439,99.36747,PADANG SIDEMPUAN,warning
COA069,0.763994,99.112149,PADANG SIDEMPUAN,warning
COA075,0.4591,99.2539,PADANG SIDEMPUAN,warning
COA078,0.86695,99.56481,PADANG SIDEMPUAN,warning
NTA001,0.89039,99.15548,PADANG SIDEMPUAN,warning
NTA002,0.78121,99.13856,PADANG SIDEMPUAN,warning
NTA003,0.8831,99.14071,PADANG SIDEMPUAN,warning
NTA004,0.89905,99.08551,PADANG SIDEMPUAN,warning
PSP093,1.03001,99.48389,PADANG SIDEMPUAN,warning
PSP094,0.9689,99.46288,PADANG SIDEMPUAN,warning
PSP132,1.00176,99.50829,PADANG SIDEMPUAN,warning
PSP373,1.01205,99.50469,PADANG SIDEMPUAN,warning
PSP565,1.04333,99.47565,PADANG SIDEMPUAN,warning
PSP575,0.98642,99.51607,PADANG SIDEMPUAN,warning
PSP608,0.93602,99.4843,PADANG SIDEMPUAN,warning
PSP781,1.01711,99.4938,PADANG SIDEMPUAN,warning
PSP901,0.95286,99.52669,PADANG SIDEMPUAN,warning
PSP983,1.08541,99.45542,PADANG SIDEMPUAN,warning
PYB001,0.55715,99.1118,PADANG SIDEMPUAN,warning
PYB018,0.86572,99.55001,PADANG SIDEMPUAN,warning
PYB019,0.64964,99.73679,PADANG SIDEMPUAN,warning
PYB022,0.65789,99.09011,PADANG SIDEMPUAN,warning
PYB023,0.45045,99.3825,PADANG SIDEMPUAN,warning
PYB026,0.83044,99.6022,PADANG SIDEMPUAN,warning
PYB034,0.50039,99.21835,PADANG SIDEMPUAN,warning
PYB037,0.86156,99.56293,PADANG SIDEMPUAN,warning
PYB082,0.854,99.56987,PADANG SIDEMPUAN,warning
PYB086,0.84908,98.98947,PADANG SIDEMPUAN,warning
PYB097,0.58251,99.1468,PADANG SIDEMPUAN,warning
PYB135,0.47028,99.2244,PADANG SIDEMPUAN,warning
PYB138,0.85058,99.5629,PADANG SIDEMPUAN,warning
PYB161,0.86233,99.56725,PADANG SIDEMPUAN,warning
PYB193,0.60993,99.11027,PADANG SIDEMPUAN,warning
PYB199,0.87702,99.56014,PADANG SIDEMPUAN,warning
PYB216,0.84175,99.5632,PADANG SIDEMPUAN,warning
PYB218,0.76795,99.61866,PADANG SIDEMPUAN,warning
PYB219,0.36692,99.22453,PADANG SIDEMPUAN,warning
PYB222,0.56685,99.20269,PADANG SIDEMPUAN,warning
PYB223,0.66464,99.43438,PADANG SIDEMPUAN,warning
PYB224,0.45356,99.21454,PADANG SIDEMPUAN,warning
PYB225,1.15679,98.89777,PADANG SIDEMPUAN,warning
PYB236,0.63644,99.8305,PADANG SIDEMPUAN,warning
PYB237,0.7829,99.03838,PADANG SIDEMPUAN,warning
PYB240,0.6872,99.37888,PADANG SIDEMPUAN,warning
PYB241,0.62073,99.08282,PADANG SIDEMPUAN,warning
PYB242,0.52411,99.39735,PADANG SIDEMPUAN,warning
PYB243,0.70345,99.3641,PADANG SIDEMPUAN,warning
PYB245,0.6837,99.65319,PADANG SIDEMPUAN,warning
PYB246,0.54102,99.37027,PADANG SIDEMPUAN,warning
PYB248,0.7835,99.6688,PADANG SIDEMPUAN,warning
PYB252,0.76824,99.53986,PADANG SIDEMPUAN,warning
PYB279,0.80511,99.63868,PADANG SIDEMPUAN,warning
PYB280,0.48327,99.3685,PADANG SIDEMPUAN,warning
PYB290,0.89804,99.50534,PADANG SIDEMPUAN,warning
PYB346,0.63307,99.7644,PADANG SIDEMPUAN,warning
PYB349,0.62844,99.7162,PADANG SIDEMPUAN,warning
PYB350,0.87304,99.5109,PADANG SIDEMPUAN,warning
PYB351,0.57556,99.231,PADANG SIDEMPUAN,warning
PYB371,0.40447,99.34257,PADANG SIDEMPUAN,warning
PYB394,0.67411,99.31941,PADANG SIDEMPUAN,warning
PYB396,0.85776,99.56152,PADANG SIDEMPUAN,warning
PYB423,0.39329,99.23403,PADANG SIDEMPUAN,warning
PYB424,0.85853,99.5726,PADANG SIDEMPUAN,warning
PYB445,0.88736,99.5562,PADANG SIDEMPUAN,warning
PYB537,0.67252,99.70433,PADANG SIDEMPUAN,warning
PYB538,0.58825,99.3125,PADANG SIDEMPUAN,warning
PYB592,0.6188,99.85604,PADANG SIDEMPUAN,warning
PYB601,0.82482,99.56507,PADANG SIDEMPUAN,warning
PYB602,0.72618,99.6424,PADANG SIDEMPUAN,warning
PYB603,0.74659,99.5573,PADANG SIDEMPUAN,warning
PYB605,0.39784,99.1478,PADANG SIDEMPUAN,warning
PYB606,0.91109,99.53448,PADANG SIDEMPUAN,warning
PYB607,1.06542,98.93202,PADANG SIDEMPUAN,warning
PYB609,0.8976,99.54958,PADANG SIDEMPUAN,warning
PYB613,0.85876,99.55773,PADANG SIDEMPUAN,warning
PYB616,0.87074,99.54091,PADANG SIDEMPUAN,warning
PYB617,0.79841,99.57469,PADANG SIDEMPUAN,warning
PYB618,0.76335,99.5724,PADANG SIDEMPUAN,warning
PYB619,0.44443,99.2577,PADANG SIDEMPUAN,warning
PYB622,0.7142,99.57604,PADANG SIDEMPUAN,warning
PYB623,0.54752,99.75481,PADANG SIDEMPUAN,warning
PYB624,0.56193,99.252,PADANG SIDEMPUAN,warning
PYB625,0.59344,99.1831,PADANG SIDEMPUAN,warning
PYB626,0.46842,99.26828,PADANG SIDEMPUAN,warning
PYB628,0.56339,99.11732,PADANG SIDEMPUAN,warning
PYB629,0.80792,99.5366,PADANG SIDEMPUAN,warning
PYB630,0.43423,99.30119,PADANG SIDEMPUAN,warning
PYB637,0.9378,99.51673,PADANG SIDEMPUAN,warning
PYB642,0.61005,99.68825,PADANG SIDEMPUAN,warning
PYB661,0.55012,99.29976,PADANG SIDEMPUAN,warning
PYB664,0.36229,99.29791,PADANG SIDEMPUAN,warning
PYB672,0.72018,99.67622,PADANG SIDEMPUAN,warning
PYB688,0.8391,99.51681,PADANG SIDEMPUAN,warning
PYB689,0.61243,99.20759,PADANG SIDEMPUAN,warning
PYB690,0.87372,99.49596,PADANG SIDEMPUAN,warning
PYB691,0.7474,99.59189,PADANG SIDEMPUAN,warning
PYB697,0.69875,99.64661,PADANG SIDEMPUAN,warning
PYB722,0.86793,99.56151,PADANG SIDEMPUAN,warning
PYB787,0.62448,99.86054,PADANG SIDEMPUAN,warning
PYB792,0.68809,99.72072,PADANG SIDEMPUAN,warning
PYB793,0.62563,99.87125,PADANG SIDEMPUAN,warning
PYB815,0.53132,99.22194,PADANG SIDEMPUAN,warning
PYB823,0.41212,99.27151,PADANG SIDEMPUAN,warning
PYB827,0.67934,99.05936,PADANG SIDEMPUAN,warning
PYB927,0.57864,99.30128,PADANG SIDEMPUAN,warning
PYB928,0.71555,99.52194,PADANG SIDEMPUAN,warning
PYB935,0.72823,99.60796,PADANG SIDEMPUAN,warning
PYB956,0.6641,99.40215,PADANG SIDEMPUAN,warning
PYB957,0.61798,99.28602,PADANG SIDEMPUAN,warning
PYB958,0.70266,99.5072,PADANG SIDEMPUAN,warning
PYB959,0.42844,99.23521,PADANG SIDEMPUAN,warning
PYB960,0.61408,99.13843,PADANG SIDEMPUAN,warning
PYB961,0.43205,99.14383,PADANG SIDEMPUAN,warning
PYB962,0.94051,98.97091,PADANG SIDEMPUAN,warning
PYB963,0.82285,99.55129,PADANG SIDEMPUAN,warning
PYB964,1.07608,99.46329,PADANG SIDEMPUAN,warning
PYB966,0.91943,99.51952,PADANG SIDEMPUAN,warning
PYB967,0.6912,99.34715,PADANG SIDEMPUAN,warning
PYB968,0.698385,99.591749,PADANG SIDEMPUAN,warning
PYB969,1.22129,98.87323,PADANG SIDEMPUAN,warning
PYB970,0.651366,99.168911,PADANG SIDEMPUAN,warning
PYB974,0.81958,99.56634,PADANG SIDEMPUAN,warning
PYB976,0.51402,99.2647,PADANG SIDEMPUAN,warning
PSP027,1.00414,99.75842,PADANG SIDEMPUAN,warning
PSP028,1.04207,100.01065,PADANG SIDEMPUAN,warning
PSP031,1.51087,99.8951,PADANG SIDEMPUAN,warning
PSP066,1.07505,99.7442,PADANG SIDEMPUAN,warning
PSP071,1.06746,100.03501,PADANG SIDEMPUAN,warning
PSP076,1.33435,99.7242,PADANG SIDEMPUAN,warning
PSP080,1.46608,99.8569,PADANG SIDEMPUAN,warning
PSP081,1.44722,99.81917,PADANG SIDEMPUAN,warning
PSP083,1.06236,99.8282,PADANG SIDEMPUAN,warning
PSP085,1.21392,99.7501,PADANG SIDEMPUAN,warning
PSP087,0.93296,100.07305,PADANG SIDEMPUAN,warning
PSP088,0.98159,100.037,PADANG SIDEMPUAN,warning
PSP120,1.14668,99.58239,PADANG SIDEMPUAN,warning
PSP131,1.08738,99.75053,PADANG SIDEMPUAN,warning
PSP133,1.13629,100.07545,PADANG SIDEMPUAN,warning
PSP134,1.04586,99.8775,PADANG SIDEMPUAN,warning
PSP157,1.03207,99.9496,PADANG SIDEMPUAN,warning
PSP231,1.04974,99.75819,PADANG SIDEMPUAN,warning
PSP232,1.05105,99.72827,PADANG SIDEMPUAN,warning
PSP278,1.16047,99.89138,PADANG SIDEMPUAN,warning
PSP281,1.04178,99.72661,PADANG SIDEMPUAN,warning
PSP331,1.01206,99.79918,PADANG SIDEMPUAN,warning
PSP333,1.07522,99.71273,PADANG SIDEMPUAN,warning
PSP335,0.98041,99.76857,PADANG SIDEMPUAN,warning
PSP336,1.0215,99.7388,PADANG SIDEMPUAN,warning
PSP337,1.09106,99.6378,PADANG SIDEMPUAN,warning
PSP339,1.32919,99.65139,PADANG SIDEMPUAN,warning
PSP340,1.16647,100.058,PADANG SIDEMPUAN,warning
PSP348,1.14153,99.7651,PADANG SIDEMPUAN,warning
PSP370,1.043,99.93679,PADANG SIDEMPUAN,warning
PSP374,1.12834,100.15672,PADANG SIDEMPUAN,warning
PSP384,1.04042,99.96054,PADANG SIDEMPUAN,warning
PSP404,1.41812,99.76307,PADANG SIDEMPUAN,warning
PSP416,1.05125,99.73638,PADANG SIDEMPUAN,warning
PSP420,1.46734,99.9113,PADANG SIDEMPUAN,warning
PSP458,1.118,100.088,PADANG SIDEMPUAN,warning
PSP471,0.94925,100.02815,PADANG SIDEMPUAN,warning
PSP474,1.05194,99.74676,PADANG SIDEMPUAN,warning
PSP494,0.99446,99.7626,PADANG SIDEMPUAN,warning
PSP499,1.05823,99.71198,PADANG SIDEMPUAN,warning
PSP502,1.06185,99.70395,PADANG SIDEMPUAN,warning
PSP515,1.06144,100.00633,PADANG SIDEMPUAN,warning
PSP521,1.23271,99.50013,PADANG SIDEMPUAN,warning
PSP522,1.32179,99.75643,PADANG SIDEMPUAN,warning
PSP532,1.45478,99.8416,PADANG SIDEMPUAN,warning
PSP534,1.09558,99.74921,PADANG SIDEMPUAN,warning
PSP536,0.88152,100.0025,PADANG SIDEMPUAN,warning
PSP539,1.05613,99.85139,PADANG SIDEMPUAN,warning
PSP542,1.06364,100.0928,PADANG SIDEMPUAN,warning
PSP548,0.90597,99.99148,PADANG SIDEMPUAN,warning
PSP551,1.27381,99.74292,PADANG SIDEMPUAN,warning
PSP552,0.95361,100.05334,PADANG SIDEMPUAN,warning
PSP553,0.94364,99.96884,PADANG SIDEMPUAN,warning
PSP555,1.1171,99.61279,PADANG SIDEMPUAN,warning
PSP573,1.04714,99.7418,PADANG SIDEMPUAN,warning
PSP574,1.05316,99.97384,PADANG SIDEMPUAN,warning
PSP576,1.06255,100.07256,PADANG SIDEMPUAN,warning
PSP579,1.05188,99.72096,PADANG SIDEMPUAN,warning
PSP582,1.03945,99.90914,PADANG SIDEMPUAN,warning
PSP584,1.3566,99.7657,PADANG SIDEMPUAN,warning
PSP587,1.05702,99.8055,PADANG SIDEMPUAN,warning
PSP589,1.12189,99.75665,PADANG SIDEMPUAN,warning
PSP594,1.12703,100.05075,PADANG SIDEMPUAN,warning
PSP598,0.98878,100.07979,PADANG SIDEMPUAN,warning
PSP610,1.33797,99.68436,PADANG SIDEMPUAN,warning
PSP631,1.05764,99.77592,PADANG SIDEMPUAN,warning
PSP644,1.0606,100.086,PADANG SIDEMPUAN,warning
PSP682,1.1718,99.7668,PADANG SIDEMPUAN,warning
PSP683,1.41374,99.72168,PADANG SIDEMPUAN,warning
PSP701,1.49299,99.87696,PADANG SIDEMPUAN,warning
PSP703,1.40433,99.81731,PADANG SIDEMPUAN,warning
PSP721,1.14741,100.099,PADANG SIDEMPUAN,warning
PSP723,0.97209,100.085,PADANG SIDEMPUAN,warning
PSP724,1.15763,99.99734,PADANG SIDEMPUAN,warning
PSP771,0.99467,100.12454,PADANG SIDEMPUAN,warning
PSP775,0.96588,100.12623,PADANG SIDEMPUAN,warning
PSP946,1.3998,99.77719,PADANG SIDEMPUAN,warning
PSP987,1.07069,99.66426,PADANG SIDEMPUAN,warning
SHN001,0.9878463,99.959936,PADANG SIDEMPUAN,warning
SHN002,1.013275,100.016428,PADANG SIDEMPUAN,warning
SHN003,1.42693,99.83913,PADANG SIDEMPUAN,warning
SHN004,1.06116,99.73701,PADANG SIDEMPUAN,warning
SHN005,1.29233,99.75601,PADANG SIDEMPUAN,warning
SHN008,1.06702,100.11719,PADANG SIDEMPUAN,warning
SHN012,1.38108,99.77315,PADANG SIDEMPUAN,warning
SHN013,1.40471,99.7915,PADANG SIDEMPUAN,warning
COA040,1.83442,99.66021,PADANG SIDEMPUAN,warning
COA083,1.53631,99.64779,PADANG SIDEMPUAN,warning
GTA001,1.65673,99.87887,PADANG SIDEMPUAN,warning
GTA002,1.54513,99.59547,PADANG SIDEMPUAN,warning
GTA003,1.42675,99.54411,PADANG SIDEMPUAN,warning
GTA004,1.58041,99.76863,PADANG SIDEMPUAN,warning
GTA005,1.4298,99.61134,PADANG SIDEMPUAN,warning
GTA006,1.39639,99.65466,PADANG SIDEMPUAN,warning
GTA007,1.81452,99.79435,PADANG SIDEMPUAN,warning
GTA008,1.63088,99.86181,PADANG SIDEMPUAN,warning
GTA009,1.64686,99.88529,PADANG SIDEMPUAN,warning
GTA010,1.46472,99.58778,PADANG SIDEMPUAN,warning
GTA011,1.97032,99.82661,PADANG SIDEMPUAN,warning
GTA012,1.48273,99.95674,PADANG SIDEMPUAN,warning
GTA014,1.68768,99.91883,PADANG SIDEMPUAN,warning
PSP068,1.31502,99.48981,PADANG SIDEMPUAN,warning
PSP077,1.40505,99.52169,PADANG SIDEMPUAN,warning
PSP079,1.49076,99.42702,PADANG SIDEMPUAN,warning
PSP089,1.52414,99.63354,PADANG SIDEMPUAN,warning
PSP129,1.51384,99.94453,PADANG SIDEMPUAN,warning
PSP330,1.77903,99.69608,PADANG SIDEMPUAN,warning
PSP338,1.56022,99.7049,PADANG SIDEMPUAN,warning
PSP368,1.41549,99.69524,PADANG SIDEMPUAN,warning
PSP402,1.5147,99.62601,PADANG SIDEMPUAN,warning
PSP405,1.49596,99.63035,PADANG SIDEMPUAN,warning
PSP406,1.63019,99.7442,PADANG SIDEMPUAN,warning
PSP408,1.51744,99.59926,PADANG SIDEMPUAN,warning
PSP409,1.50047,99.62158,PADANG SIDEMPUAN,warning
PSP419,1.41061,100.025,PADANG SIDEMPUAN,warning
PSP439,1.58737,99.94872,PADANG SIDEMPUAN,warning
PSP467,1.50595,99.82465,PADANG SIDEMPUAN,warning
PSP513,1.82695,99.64566,PADANG SIDEMPUAN,warning
PSP514,1.92875,99.69939,PADANG SIDEMPUAN,warning
PSP523,1.3319,99.45876,PADANG SIDEMPUAN,warning
PSP526,1.42271,99.51115,PADANG SIDEMPUAN,warning
PSP527,1.43672,99.56125,PADANG SIDEMPUAN,warning
PSP528,1.57614,99.7234,PADANG SIDEMPUAN,warning
PSP530,1.42021,99.67678,PADANG SIDEMPUAN,warning
PSP531,1.51944,99.9747,PADANG SIDEMPUAN,warning
PSP540,1.47022,99.6432,PADANG SIDEMPUAN,warning
PSP543,1.52819,99.62647,PADANG SIDEMPUAN,warning
PSP544,1.48304,99.60367,PADANG SIDEMPUAN,warning
PSP550,1.41198,99.42297,PADANG SIDEMPUAN,warning
PSP567,1.44378,99.6594,PADANG SIDEMPUAN,warning
